Id,Id_user,Id_item,App_name,Genres,Developer,Release_date,Price,Recommend,Posted,Sentiment_analysis,Playtime_forever
8870wheelsod,wheelsod,8870,BioShock Infinite,Action,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2013,1,1322
730LUK3Gaming,LUK3Gaming,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,26715
33460SniffyDiagram,SniffyDiagram,33460,From Dust,Adventure,Ubisoft Montpellier,2011.0,14.99,0,2014,1,2383
248570SniffyDiagram,SniffyDiagram,248570,Toribash,Action,Nabi Studios,2006.0,0.0,1,2014,1,247
730chocolate_fudge,chocolate_fudge,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,1,47978
250900chocolate_fudge,chocolate_fudge,250900,The Binding of Isaac: Rebirth,Action,"Nicalis, Inc.",2014.0,14.99,1,2014,1,4442
4000ItsLeithal,ItsLeithal,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2015,2,2229
400ItsLeithal,ItsLeithal,400,Portal,Action,Valve,2007.0,9.99,1,2015,1,321
730ItsLeithal,ItsLeithal,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,33443
221640ItsLeithal,ItsLeithal,221640,Super Hexagon,Action,Terry Cavanagh,2012.0,2.99,1,2015,1,256
225540WM8267,WM8267,225540,Just Cause™ 3,Action,Avalanche Studios,2015.0,49.99,1,2015,0,2231
21077076561198057894608,76561198057894608,210770,Sanctum 2,Action,Coffee Stain Studios,2013.0,14.99,1,2015,2,2902
30493076561198071843235,76561198071843235,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,1,2433
38249076561198071843235,76561198071843235,382490,Relic Hunters Zero,Action,Rogue Snail,2015.0,0.0,1,2015,2,186
4000whynotpink,whynotpink,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2013,2,5364
550Whitetiger20032,Whitetiger20032,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2014,2,4182
304930Whitetiger20032,Whitetiger20032,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,2,540
30493076561198089638608,76561198089638608,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2015,0,2372
73076561198042918873,76561198042918873,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,1,55198
322330Spectre11,Spectre11,322330,Don't Starve Together,Adventure,Klei Entertainment,2016.0,14.99,1,2015,0,2050
304930Spectre11,Spectre11,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2015,0,12401
334230Spectre11,Spectre11,334230,Town of Salem,Indie,BlankMediaGames,2014.0,4.99,1,2015,2,2479
730seuseupai,seuseupai,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,17257
391540seuseupai,seuseupai,391540,Undertale,Indie,tobyfox,2015.0,9.99,1,2015,0,1582
207610Emillllllllllllllllllllllll,Emillllllllllllllllllllllll,207610,The Walking Dead,Adventure,Telltale Games,2012.0,24.99,1,2014,2,1695
104900Emillllllllllllllllllllllll,Emillllllllllllllllllllllll,104900,ORION: Prelude,Action,"Trek Industries, Inc",2013.0,0.99,1,2014,1,347
221910Emillllllllllllllllllllllll,Emillllllllllllllllllllllll,221910,The Stanley Parable,Adventure,Galactic Cafe,2013.0,14.99,0,2014,2,59
9990076561198092627689,76561198092627689,99900,Spiral Knights,Action,Grey Havens,2011.0,0.0,1,2014,1,1827
105600sogogamer,sogogamer,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2014,1,1266
242860sogogamer,sogogamer,242860,Verdun,Action,"M2H,Blackmill Games",2015.0,24.99,1,2014,2,2736
107410sogogamer,sogogamer,107410,Arma 3,Action,Bohemia Interactive,2013.0,39.99,1,2014,2,2310
247730sogogamer,sogogamer,247730,Nether: Resurrected,Action,Phosphor Games Studio,2014.0,4.99,1,2014,2,716
271590sogogamer,sogogamer,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,2,6981
389570sogogamer,sogogamer,389570,Mitos.is: The Game,Free to Play,Freakinware Studios,2015.0,0.0,1,2015,2,156
730LeZoidberg,LeZoidberg,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2013,1,197038
206190Whyulame,Whyulame,206190,Gunpoint,Action,Suspicious Developments,2013.0,9.99,1,2014,2,259
287980Whyulame,Whyulame,287980,Mini Metro,Indie,Dinosaur Polo Club,2015.0,9.99,1,2015,2,456
22110076561198062034910,76561198062034910,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,2,15475
30493076561198062034910,76561198062034910,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,1,499
3280076561198044635603,76561198044635603,32800,Lord of the Rings: War in the North,Action,Snowblind Studios,2011.0,19.99,0,2015,1,1318
12200Wihan,Wihan,12200,Bully: Scholarship Edition,Action,Rockstar New England,2008.0,14.99,1,2014,1,3549
209000Wihan,Wihan,209000,Batman™: Arkham Origins,Action,"WB Games Montreal,Splash Damage",2013.0,19.99,0,2014,0,803
218640wildboynz,wildboynz,218640,Lucius,Action,Shiver Games,2012.0,9.99,1,2014,1,92
203160wildboynz,wildboynz,203160,Tomb Raider,Action,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2013,1,1108
201810wildboynz,wildboynz,201810,Wolfenstein: The New Order,Action,Machine Games,2014.0,19.99,1,2014,2,1194
4960076561198077787409,76561198077787409,49600,Beat Hazard,Action,Cold Beam Games,2010.0,9.99,1,2015,2,89
10710076561198077787409,76561198077787409,107100,Bastion,Action,Supergiant Games,2011.0,14.99,1,2015,1,439
22371076561198077787409,76561198077787409,223710,Cry of Fear,Action,Team Psykskallar,2013.0,0.0,1,2015,2,1256
26563076561198077787409,76561198077787409,265630,Fistful of Frags,Action,Fistful of Frags Team,2014.0,0.0,1,2015,2,2985
22426076561198077787409,76561198077787409,224260,No More Room in Hell,Action,No More Room in Hell Team,2011.0,0.0,1,2015,1,2833
23471076561198077787409,76561198077787409,234710,Poker Night 2,Casual,Telltale Games,2013.0,4.99,1,2015,1,519
24662076561198077787409,76561198077787409,246620,Plague Inc: Evolved,Casual,Ndemic Creations,2016.0,14.99,1,2015,1,318
28280076561198077787409,76561198077787409,282800,100% Orange Juice,Indie,Orange_Juice,2013.0,6.99,1,2015,2,1426
29486076561198077787409,76561198077787409,294860,Valkyria Chronicles™,Action,SEGA,2014.0,19.99,0,2015,0,272
4000William321,William321,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2015,1,11156
1250William321,William321,1250,Killing Floor,Action,Tripwire Interactive,2009.0,19.99,1,2013,1,10643
24240William321,William321,24240,PAYDAY™ The Heist,Action,OVERKILL Software,2011.0,14.99,1,2014,2,9471
730William321,William321,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2013,2,34294
319510William321,William321,319510,Five Nights at Freddy's,Indie,Scott Cawthon,2014.0,4.99,1,2015,1,189
333930William321,William321,333930,Dirty Bomb®,Action,Splash Damage,2015.0,0.0,0,2015,1,519
36397076561198083405389,76561198083405389,363970,Clicker Heroes,Adventure,Playsaurus,2015.0,0.0,1,2015,1,1666
209370thermo456,thermo456,209370,Analogue: A Hate Story,Indie,Love Conquers All Games,2012.0,9.99,1,2013,2,40
17080thermo456,thermo456,17080,Tribes: Ascend,Action,Hi-Rez Studios,2012.0,0.0,1,2012,2,621
23372076561198050613457,76561198050613457,233720,Surgeon Simulator,Action,Bossa Studios,2013.0,9.99,1,2014,0,421
25571076561198046521584,76561198046521584,255710,Cities: Skylines,Simulation,Colossal Order Ltd.,2015.0,29.99,1,2015,1,10572
220BrainsAccount,BrainsAccount,220,Half-Life 2,Action,Valve,2004.0,9.99,1,2014,1,3920
320BrainsAccount,BrainsAccount,320,Half-Life 2: Deathmatch,Action,Valve,2004.0,4.99,1,2014,2,41
380BrainsAccount,BrainsAccount,380,Half-Life 2: Episode One,Action,Valve,2006.0,7.99,1,2014,0,619
420BrainsAccount,BrainsAccount,420,Half-Life 2: Episode Two,Action,Valve,2007.0,7.99,1,2014,0,1267
550BrainsAccount,BrainsAccount,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2015,2,9364
620BrainsAccount,BrainsAccount,620,Portal 2,Action,Valve,2011.0,19.99,1,2014,1,9557
230410BrainsAccount,BrainsAccount,230410,Warframe,Action,Digital Extremes,2013.0,0.0,0,2015,0,6
333930BrainsAccount,BrainsAccount,333930,Dirty Bomb®,Action,Splash Damage,2015.0,0.0,1,2015,2,61
2400LudoTiddlywinks,LudoTiddlywinks,2400,The Ship: Murder Party,Action,Outerlight Ltd.,2006.0,9.99,1,2014,2,66
730LudoTiddlywinks,LudoTiddlywinks,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,0,30361
4920visrut,visrut,4920,Natural Selection 2,Action,Unknown Worlds Entertainment,2012.0,9.99,1,2014,1,405
221640visrut,visrut,221640,Super Hexagon,Action,Terry Cavanagh,2012.0,2.99,1,2014,1,12
21434076561198096068574,76561198096068574,214340,Deponia,Adventure,Daedalic Entertainment,2012.0,9.99,1,2015,2,555
221100Quadriladder,Quadriladder,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,2,44107
73076561198051319090,76561198051319090,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2013,0,2308
240SuperVegito45,SuperVegito45,240,Counter-Strike: Source,Action,Valve,2004.0,19.99,1,2013,1,14501
730SuperVegito45,SuperVegito45,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,44417
302830SuperVegito45,SuperVegito45,302830,BLOCKADE 3D,Action,Shumkov Dmitriy,2014.0,0.0,0,2015,1,14
1741076561198050354722,76561198050354722,17410,Mirror's Edge™,Action,DICE,2009.0,19.99,1,2014,2,1208
73076561198050354722,76561198050354722,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,6758
37716076561198050354722,76561198050354722,377160,Fallout 4,RPG,Bethesda Game Studios,2015.0,29.99,1,2015,2,12740
39552076561198050354722,76561198050354722,395520,Missing Translation,Adventure,"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2015.0,0.0,1,2015,1,77
218230JD_Final,JD_Final,218230,PlanetSide 2,Action,Daybreak Game Company,2012.0,0.0,0,2014,2,166
73076561198106769224,76561198106769224,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,48882
30562076561198106769224,76561198106769224,305620,The Long Dark,Adventure,Hinterland Studio Inc.,2017.0,34.99,1,2015,0,7929
1068076561198102278381,76561198102278381,10680,Aliens vs. Predator™,Action,Rebellion,2010.0,14.99,1,2014,2,1390
730Mordek4i,Mordek4i,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,4772
224260Mordek4i,Mordek4i,224260,No More Room in Hell,Action,No More Room in Hell Team,2011.0,0.0,1,2015,0,591
273110Mordek4i,Mordek4i,273110,Counter-Strike Nexon: Zombies,Action,Nexon,2014.0,0.0,0,2015,1,10
55076561198096274939,76561198096274939,550,Left 4 Dead 2,Action,Valve,2009.0,19.99,1,2013,1,5155
37716076561198062002959,76561198062002959,377160,Fallout 4,RPG,Bethesda Game Studios,2015.0,29.99,1,2015,2,13266
8930WL124,WL124,8930,Sid Meier's Civilization® V,Strategy,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2013,2,5709
225260WNPlayer,WNPlayer,225260,Brutal Legend,Action,Double Fine Productions,2013.0,14.99,1,2014,1,801
304050WNPlayer,WNPlayer,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,1,5310
73076561198177315429,76561198177315429,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,60507
20071076561198026497579,76561198026497579,200710,Torchlight II,Action,Runic Games,2012.0,19.99,1,2014,0,641
22730076561198026497579,76561198026497579,227300,Euro Truck Simulator 2,Indie,SCS Software,2013.0,19.99,1,2014,2,7524
22371076561198026497579,76561198026497579,223710,Cry of Fear,Action,Team Psykskallar,2013.0,0.0,1,2014,1,445
24276076561198026497579,76561198026497579,242760,The Forest,Action,Endnight Games Ltd,2014.0,14.99,1,2014,1,2222
22110076561198026497579,76561198026497579,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,1,2084
34611076561198026497579,76561198026497579,346110,ARK: Survival Evolved,Action,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,2,905
730WolficPower,WolficPower,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,85088
4000doyourdooty,doyourdooty,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2015,1,4698
21442076561198086214261,76561198086214261,214420,Gear Up,Action,Doctor Entertainment AB,2015.0,0.0,1,2015,1,860
21823076561198082003123,76561198082003123,218230,PlanetSide 2,Action,Daybreak Game Company,2012.0,0.0,1,2014,2,38348
20436076561198049707644,76561198049707644,204360,Castle Crashers®,Action,The Behemoth,2012.0,14.99,1,2013,2,420
10560076561198056266386,76561198056266386,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2014,1,11532
887076561198053138682,76561198053138682,8870,BioShock Infinite,Action,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,2,967
224600Wonzy,Wonzy,224600,Defiance,Action,"Trion Worlds, Inc.",2014.0,0.0,1,2015,2,2251
236110woolicious926,woolicious926,236110,Dungeon Defenders II,Action,Trendy Entertainment,2017.0,0.0,1,2015,1,3433
20908076561198044458526,76561198044458526,209080,Guns of Icarus Online,Action,Muse Games,2012.0,4.99,1,2015,1,726
21077076561198044458526,76561198044458526,210770,Sanctum 2,Action,Coffee Stain Studios,2013.0,14.99,1,2015,2,830
33524076561198044458526,76561198044458526,335240,Transformice,Free to Play,Atelier 801,2015.0,0.0,1,2015,1,285
33667076561198044458526,76561198044458526,336670,HIT,Free to Play,Shifty Chair Games,2015.0,0.0,1,2015,1,300
620Wooden_Potato,Wooden_Potato,620,Portal 2,Action,Valve,2011.0,19.99,1,2014,1,1526
4952076561198072877501,76561198072877501,49520,Borderlands 2,Action,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,1,2622
23546076561198070714959,76561198070714959,235460,METAL GEAR RISING: REVENGEANCE,Action,PlatinumGames,2014.0,29.99,1,2014,1,1852
62076561198035790591,76561198035790591,620,Portal 2,Action,Valve,2011.0,19.99,1,2015,2,529
20510076561198035790591,76561198035790591,205100,Dishonored,Action,Arkane Studios,2012.0,9.99,1,2014,2,12460
20916076561198035790591,76561198035790591,209160,Call of Duty®: Ghosts,Action,Infinity Ward,2014.0,59.99,0,2015,1,680
20865076561198035790591,76561198035790591,208650,Batman™: Arkham Knight,Action,Rocksteady Studios,2015.0,19.99,1,2015,2,4711
64000mynameisalexandimcool,mynameisalexandimcool,64000,Men of War: Assault Squad,Strategy,Digitalmindsoft,2011.0,9.99,1,2014,1,3451
304930Epicownage234,Epicownage234,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,1,57
2212076561198067446481,76561198067446481,22120,Penumbra: Black Plague Gold Edition,Action,Frictional Games,2009.0,9.99,1,2014,1,344
20621076561198069578096,76561198069578096,206210,Gotham City Impostors Free to Play,Action,"Monolith Productions, Inc.",2012.0,0.0,1,2014,1,853
730SuperM,SuperM,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,1,29774
6338099372239129374234543,99372239129374234543,63380,Sniper Elite V2,Action,Rebellion,2012.0,19.99,1,2014,1,1245
35748099372239129374234543,99372239129374234543,357480,Frozen Free Fall: Snowball Fight,Casual,SuperVillain Studios,2015.0,0.0,0,2015,1,7
4000overrusedmale,overrusedmale,4000,Garry's Mod,Indie,Facepunch Studios,2006.0,9.99,1,2015,0,6459
317360overrusedmale,overrusedmale,317360,Double Action: Boogaloo,Action,Double Action Factory,2014.0,0.0,1,2015,1,26
242800jazzaftw,jazzaftw,242800,Day One : Garry's Incident,Action,Wild Games Studio,2013.0,2.99,0,2014,0,36
730baneoftheravenguard,baneoftheravenguard,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,2847
272510imurmammyson,imurmammyson,272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,Action,"CyberConnect2 Co., Ltd.",2014.0,29.99,1,2015,2,1194
4435076561198071591082,76561198071591082,44350,GRID 2,Racing,"Codemasters Racing,Feral Interactive (Mac)",2013.0,29.99,1,2015,0,364
219150steamxanbunny,steamxanbunny,219150,Hotline Miami,Action,Dennaton Games,2012.0,9.99,1,2015,2,776
223470djjaraxxus,djjaraxxus,223470,POSTAL 2,Action,Running With Scissors,2003.0,9.99,1,2013,2,995
304050Xaztor,Xaztor,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,1,16801
73076561197981780630,76561197981780630,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,99787
12130candel,candel,12130,Manhunt,Action,Rockstar North,2004.0,9.99,1,2014,2,418
33680candel,candel,33680,eversion,Indie,Zaratustra Productions,2010.0,4.99,1,2014,2,229
113200candel,candel,113200,The Binding of Isaac,Action,Edmund McMillen and Florian Himsl,2011.0,4.99,1,2014,1,834
233470candel,candel,233470,Evoland,Adventure,Shiro Games,2013.0,9.99,1,2014,1,270
8870candel,candel,8870,BioShock Infinite,Action,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2014,1,1311
241720candel,candel,241720,Guncraft,Action,Exato Games Studio,2013.0,14.99,1,2014,1,542
10560076561198103805487,76561198103805487,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2014,1,5088
36397076561198074856358,76561198074856358,363970,Clicker Heroes,Adventure,Playsaurus,2015.0,0.0,1,2015,1,292
730WillRIPagain,WillRIPagain,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,61344
73076561198141312385,76561198141312385,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,2,79242
30493076561198061412364,76561198061412364,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,2,6604
35584076561198061412364,76561198061412364,355840,Survarium,Action,Vostok Games,2015.0,0.0,1,2015,1,166
212160xeleee,xeleee,212160,Vindictus,Action,Nexon,2012.0,0.0,1,2015,1,67
25773076561198086658851,76561198086658851,257730,Infinity Wars: Animated Trading Card Game,Free to Play,Lightmare Studios,2014.0,0.0,1,2014,2,2056
227100BloodyBladeXero,BloodyBladeXero,227100,Sniper Elite: Nazi Zombie Army,Action,Rebellion,2013.0,14.99,1,2015,1,525
1741076561198079408469,76561198079408469,17410,Mirror's Edge™,Action,DICE,2009.0,19.99,1,2014,2,535
730birodocorta,birodocorta,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2015,1,26384
317400Xierra,Xierra,317400,Portal Stories: Mel,Action,Prism Game Studios Ltd.,2015.0,0.0,1,2015,2,392
730xingxing000,xingxing000,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,2,65000
48700cretanarcher,cretanarcher,48700,Mount & Blade: Warband,Action,TaleWorlds Entertainment,2010.0,19.99,1,2015,2,37182
221100cretanarcher,cretanarcher,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,2,17209
214950cretanarcher,cretanarcher,214950,Total War™: ROME II - Emperor Edition,Strategy,Creative Assembly,2013.0,59.95,1,2015,1,7865
730HoxtonBreakOutNet,HoxtonBreakOutNet,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,0,48954
200260HoxtonBreakOutNet,HoxtonBreakOutNet,200260,Batman: Arkham City - Game of the Year Edition,Action,"Rocksteady Studios,Feral Interactive (Mac)",2012.0,19.99,1,2015,1,2088
230410HoxtonBreakOutNet,HoxtonBreakOutNet,230410,Warframe,Action,Digital Extremes,2013.0,0.0,1,2015,1,27070
271590HoxtonBreakOutNet,HoxtonBreakOutNet,271590,Grand Theft Auto V,Action,Rockstar North,2015.0,39.99,1,2015,0,9842
304050HoxtonBreakOutNet,HoxtonBreakOutNet,304050,Trove,Action,Trion Worlds,2015.0,0.0,1,2015,1,2825
204300qwertysmosh,qwertysmosh,204300,Awesomenauts - the 2D moba,Action,Ronimo Games,2012.0,0.0,1,2015,1,1131
22794076561198096612310,76561198096612310,227940,Heroes & Generals,Action,Reto-Moto,2016.0,0.0,0,2015,1,834
730Killstreakz,Killstreakz,730,Counter-Strike: Global Offensive,Action,Valve,2012.0,14.99,1,2014,1,39983
113020Killstreakz,Killstreakz,113020,Monaco: What's Yours Is Mine,Action,Pocketwatch Games,2013.0,14.99,1,2014,1,246
239030Killstreakz,Killstreakz,239030,"Papers, Please",Adventure,3909,2013.0,9.99,1,2014,1,391
221100Killstreakz,Killstreakz,221100,DayZ,Action,Bohemia Interactive,2013.0,34.99,1,2014,2,826
12900Arct1cFox,Arct1cFox,12900,AudioSurf,Indie,Dylan Fitterer,2008.0,9.99,1,2015,1,516
304930Arct1cFox,Arct1cFox,304930,Unturned,Action,Smartly Dressed Games,2017.0,0.0,1,2014,2,3008
10560076561198072386721,76561198072386721,105600,Terraria,Action,Re-Logic,2011.0,9.99,1,2013,2,9618
400L0RDVAD3R,L0RDVAD3R,400,Portal,Action,Valve,2007.0,9.99,1,2013,2,29
24740L0RDVAD3R,L0RDVAD3R,24740,Burnout Paradise: The Ultimate Box,Racing,Criterion Games,2009.0,19.99,1,2013,1,745
20900L0RDVAD3R,L0RDVAD3R,20900,The Witcher: Enhanced Edition Director's Cut,Action,CD PROJEKT RED,2008.0,9.99,1,2014,2,184
22380L0RDVAD3R,L0RDVAD3R,22380,Fallout: New Vegas,Action,Obsidian Entertainment,2010.0,9.99,1,2014,2,120
24240L0RDVAD3R,L0RDVAD3R,24240,PAYDAY™ The Heist,Action,OVERKILL Software,2011.0,14.99,1,2014,1,55
